,artist,album_name,album_uri,track,release_date,id,song_uri,track_href,analysis_url,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Problems - Chris Spedding Session / 1976,2021-09-24,7lBkRfJjxCyvweq4i4Yf9n,spotify:track:7lBkRfJjxCyvweq4i4Yf9n,https://api.spotify.com/v1/tracks/7lBkRfJjxCyvweq4i4Yf9n,https://api.spotify.com/v1/audio-analysis/7lBkRfJjxCyvweq4i4Yf9n,audio_features,0.4,0.896,7,-13.928,1,0.0407,0.286,0.502,0.323,0.633,152.52,251893,4
1,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Pretty Vacant - Chris Spedding Session / 1976,2021-09-24,1qSI3gG2mraoLNTJzvN4hQ,spotify:track:1qSI3gG2mraoLNTJzvN4hQ,https://api.spotify.com/v1/tracks/1qSI3gG2mraoLNTJzvN4hQ,https://api.spotify.com/v1/audio-analysis/1qSI3gG2mraoLNTJzvN4hQ,audio_features,0.562,0.672,2,-13.605,1,0.0532,0.411,0.000594,0.122,0.348,141.16,218200,4
2,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Feelings - Take 1 / Chris Spedding Session / 1976,2021-09-24,0q2mNWRTdn9DgA9oPALbfK,spotify:track:0q2mNWRTdn9DgA9oPALbfK,https://api.spotify.com/v1/tracks/0q2mNWRTdn9DgA9oPALbfK,https://api.spotify.com/v1/audio-analysis/0q2mNWRTdn9DgA9oPALbfK,audio_features,0.383,0.829,5,-12.322,1,0.0597,0.576,4.63e-06,0.194,0.772,166.53,172267,4
3,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Feelings - Take 2 / Chris Spedding Session / 1976,2021-09-24,0vUljFdetQPwDIGOrBQ20T,spotify:track:0vUljFdetQPwDIGOrBQ20T,https://api.spotify.com/v1/tracks/0vUljFdetQPwDIGOrBQ20T,https://api.spotify.com/v1/audio-analysis/0vUljFdetQPwDIGOrBQ20T,audio_features,0.339,0.858,5,-13.166,1,0.0531,0.568,1.39e-06,0.114,0.715,169.849,174773,4
4,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Feelings - Take 3 / Chris Spedding Session / 1976,2021-09-24,5DWsqldkkHsdHRYuC1Vw99,spotify:track:5DWsqldkkHsdHRYuC1Vw99,https://api.spotify.com/v1/tracks/5DWsqldkkHsdHRYuC1Vw99,https://api.spotify.com/v1/audio-analysis/5DWsqldkkHsdHRYuC1Vw99,audio_features,0.378,0.849,5,-12.917,1,0.0658,0.516,0.0,0.126,0.816,168.026,187133,4
5,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Submission - Dave Goodman Decibel Studio Session / 1976,2021-09-24,40f942pd73mOBZKZzZ1HDL,spotify:track:40f942pd73mOBZKZzZ1HDL,https://api.spotify.com/v1/tracks/40f942pd73mOBZKZzZ1HDL,https://api.spotify.com/v1/audio-analysis/40f942pd73mOBZKZzZ1HDL,audio_features,0.523,0.677,7,-10.91,0,0.0597,0.049,1.44e-05,0.31,0.493,121.785,251627,4
6,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Seventeen - Dave Goodman Decibel Studio Session / 1976,2021-09-24,53iKdVyMj3OdeXpGhKMXfi,spotify:track:53iKdVyMj3OdeXpGhKMXfi,https://api.spotify.com/v1/tracks/53iKdVyMj3OdeXpGhKMXfi,https://api.spotify.com/v1/audio-analysis/53iKdVyMj3OdeXpGhKMXfi,audio_features,0.341,0.957,9,-10.181,1,0.0672,0.00462,5.44e-06,0.287,0.471,134.913,129427,4
7,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Satellite - Dave Goodman Decibel Studio Session / 1976,2021-09-24,3b8Pr59ZWEuvs6gAZ5u1Eu,spotify:track:3b8Pr59ZWEuvs6gAZ5u1Eu,https://api.spotify.com/v1/tracks/3b8Pr59ZWEuvs6gAZ5u1Eu,https://api.spotify.com/v1/audio-analysis/3b8Pr59ZWEuvs6gAZ5u1Eu,audio_features,0.384,0.907,9,-10.36,1,0.0606,0.127,1.58e-05,0.113,0.381,134.782,247400,4
8,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,I Wanna Be Me - Dave Goodman Decibel Studio Session / 1976,2021-09-24,7lDuK5Dvufl8DaOPXcIWBa,spotify:track:7lDuK5Dvufl8DaOPXcIWBa,https://api.spotify.com/v1/tracks/7lDuK5Dvufl8DaOPXcIWBa,https://api.spotify.com/v1/audio-analysis/7lDuK5Dvufl8DaOPXcIWBa,audio_features,0.244,0.88,9,-10.502,1,0.104,0.191,0.0,0.366,0.332,152.204,188880,4
9,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Pretty Vacant - Dave Goodman Decibel Studio Session / 1976,2021-09-24,6xAPsYCapk1LxU7pyZHdjU,spotify:track:6xAPsYCapk1LxU7pyZHdjU,https://api.spotify.com/v1/tracks/6xAPsYCapk1LxU7pyZHdjU,https://api.spotify.com/v1/audio-analysis/6xAPsYCapk1LxU7pyZHdjU,audio_features,0.439,0.904,9,-11.291,1,0.0586,0.0137,2.7e-06,0.11,0.313,141.012,209773,4
10,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Anarchy In The UK - Dave Goodman Decibel Studio Session / 1976,2021-09-24,4Uwj5VKBa9dTqJB74J8rju,spotify:track:4Uwj5VKBa9dTqJB74J8rju,https://api.spotify.com/v1/tracks/4Uwj5VKBa9dTqJB74J8rju,https://api.spotify.com/v1/audio-analysis/4Uwj5VKBa9dTqJB74J8rju,audio_features,0.473,0.835,7,-10.31,1,0.0514,0.0136,0.0,0.128,0.808,131.393,234707,4
11,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Feelings - Dave Goodman Decibel Studio Session / 1976,2021-09-24,0dexlC0NgDjLVOSRNt7bo8,spotify:track:0dexlC0NgDjLVOSRNt7bo8,https://api.spotify.com/v1/tracks/0dexlC0NgDjLVOSRNt7bo8,https://api.spotify.com/v1/audio-analysis/0dexlC0NgDjLVOSRNt7bo8,audio_features,0.217,0.945,5,-10.4,1,0.156,0.00377,0.0,0.351,0.333,166.695,170000,4
12,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Anarchy In The UK - Take 2 / Dave Goodman Decibel Studio Session / 1976,2021-09-24,7E3B6CC2Huti8gDgvodEIg,spotify:track:7E3B6CC2Huti8gDgvodEIg,https://api.spotify.com/v1/tracks/7E3B6CC2Huti8gDgvodEIg,https://api.spotify.com/v1/audio-analysis/7E3B6CC2Huti8gDgvodEIg,audio_features,0.366,0.947,7,-10.613,1,0.0759,0.000207,9.64e-05,0.293,0.403,136.389,247520,4
13,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Substitute - Dave Goodman Wessex Studio Session / 1976,2021-09-24,6VmwVVzTArpa9Sejr6D7zB,spotify:track:6VmwVVzTArpa9Sejr6D7zB,https://api.spotify.com/v1/tracks/6VmwVVzTArpa9Sejr6D7zB,https://api.spotify.com/v1/audio-analysis/6VmwVVzTArpa9Sejr6D7zB,audio_features,0.444,0.788,2,-13.643,1,0.0861,0.0922,0.108,0.116,0.55,145.853,207493,4
14,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,(Don't Give Me) No Lip - Dave Goodman Wessex Studio Session / 1976,2021-09-24,58VPskCqEf3XRKwILhjSsU,spotify:track:58VPskCqEf3XRKwILhjSsU,https://api.spotify.com/v1/tracks/58VPskCqEf3XRKwILhjSsU,https://api.spotify.com/v1/audio-analysis/58VPskCqEf3XRKwILhjSsU,audio_features,0.446,0.642,11,-14.492,0,0.0462,0.0608,0.02,0.887,0.891,145.327,223520,4
15,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,(I'm Not Your) Stepping Stone - Dave Goodman Wessex Studio Session / 1976,2021-09-24,2WsrWhCLG392Dv26hQphok,spotify:track:2WsrWhCLG392Dv26hQphok,https://api.spotify.com/v1/tracks/2WsrWhCLG392Dv26hQphok,https://api.spotify.com/v1/audio-analysis/2WsrWhCLG392Dv26hQphok,audio_features,0.514,0.844,9,-14.441,0,0.0484,0.175,0.863,0.303,0.654,139.665,189040,4
16,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Johnny B. Goode - Dave Goodman Wessex Studio Session / 1976,2021-09-24,4kKDZRc8pYxmXjYwfkD6cC,spotify:track:4kKDZRc8pYxmXjYwfkD6cC,https://api.spotify.com/v1/tracks/4kKDZRc8pYxmXjYwfkD6cC,https://api.spotify.com/v1/audio-analysis/4kKDZRc8pYxmXjYwfkD6cC,audio_features,0.501,0.687,2,-14.028,1,0.0762,0.0215,1.85e-05,0.0933,0.677,80.397,155240,4
17,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Road Runner - Dave Goodman Wessex Studio Session / 1976,2021-09-24,6Ql5aRoTEYhfK4Vx3wooKc,spotify:track:6Ql5aRoTEYhfK4Vx3wooKc,https://api.spotify.com/v1/tracks/6Ql5aRoTEYhfK4Vx3wooKc,https://api.spotify.com/v1/audio-analysis/6Ql5aRoTEYhfK4Vx3wooKc,audio_features,0.758,0.482,9,-15.023,1,0.0895,0.0724,0.00702,0.0985,0.907,148.325,224707,4
18,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Watcha Gonna Do About It? - Dave Goodman Wessex Studio Session / 1976,2021-09-24,0DH74SIRhMNotzqczWQCBE,spotify:track:0DH74SIRhMNotzqczWQCBE,https://api.spotify.com/v1/tracks/0DH74SIRhMNotzqczWQCBE,https://api.spotify.com/v1/audio-analysis/0DH74SIRhMNotzqczWQCBE,audio_features,0.501,0.375,9,-11.924,1,0.238,0.0182,4.9e-05,0.107,0.197,140.726,120733,4
19,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Through My Eyes - Dave Goodman Wessex Studio Session / 1976,2021-09-24,1heACRz974mycUM2l99Joe,spotify:track:1heACRz974mycUM2l99Joe,https://api.spotify.com/v1/tracks/1heACRz974mycUM2l99Joe,https://api.spotify.com/v1/audio-analysis/1heACRz974mycUM2l99Joe,audio_features,0.604,0.19,0,-19.463,1,0.296,0.335,1.57e-06,0.802,0.361,108.289,104707,4
20,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Fun - Dave Goodman Wessex Studio Session / 1976,2021-09-24,121bFlCbkE0iRLDyahR3cA,spotify:track:121bFlCbkE0iRLDyahR3cA,https://api.spotify.com/v1/tracks/121bFlCbkE0iRLDyahR3cA,https://api.spotify.com/v1/audio-analysis/121bFlCbkE0iRLDyahR3cA,audio_features,0.441,0.895,9,-9.378,1,0.0907,0.032,0.056,0.511,0.433,138.175,422587,4
21,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Anarchy In The UK - Instrumental / Mike Thorne Manchester Square Studio Session / 1976,2021-09-24,1xdqnGpOCliEWPpJKE1tfQ,spotify:track:1xdqnGpOCliEWPpJKE1tfQ,https://api.spotify.com/v1/tracks/1xdqnGpOCliEWPpJKE1tfQ,https://api.spotify.com/v1/audio-analysis/1xdqnGpOCliEWPpJKE1tfQ,audio_features,0.463,0.973,0,-9.083,1,0.04,0.351,0.916,0.172,0.818,129.11,227600,4
22,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Future (A.K.A God Save The Queen) - Mike Thorne Manchester Square Studio Session / 1976,2021-09-24,0qaYcHuBYRNAFsfdLRzGR8,spotify:track:0qaYcHuBYRNAFsfdLRzGR8,https://api.spotify.com/v1/tracks/0qaYcHuBYRNAFsfdLRzGR8,https://api.spotify.com/v1/audio-analysis/0qaYcHuBYRNAFsfdLRzGR8,audio_features,0.324,0.869,2,-9.174,1,0.0462,0.495,0.827,0.06,0.79,143.988,307440,4
23,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Liar - Mike Thorne Manchester Square Studio Session / 1976,2021-09-24,3H3mWhXoOm1JBbxTzEGdR0,spotify:track:3H3mWhXoOm1JBbxTzEGdR0,https://api.spotify.com/v1/tracks/3H3mWhXoOm1JBbxTzEGdR0,https://api.spotify.com/v1/audio-analysis/3H3mWhXoOm1JBbxTzEGdR0,audio_features,0.439,0.916,2,-10.332,1,0.0492,0.697,0.862,0.0758,0.525,142.364,218107,4
24,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Problems - Mike Thorne Manchester Square Studio Session / 1976,2021-09-24,5oORRbBUmtn8QA3G4KlemN,spotify:track:5oORRbBUmtn8QA3G4KlemN,https://api.spotify.com/v1/tracks/5oORRbBUmtn8QA3G4KlemN,https://api.spotify.com/v1/audio-analysis/5oORRbBUmtn8QA3G4KlemN,audio_features,0.328,0.928,2,-9.651,1,0.0432,0.703,0.942,0.286,0.714,145.61,268440,4
25,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,God Save The Queen - Instrumental / Mike Thorne Manchester Square Studio Session / 1976,2021-09-24,2Oeokqcx6KVdXYp8iG6emJ,spotify:track:2Oeokqcx6KVdXYp8iG6emJ,https://api.spotify.com/v1/tracks/2Oeokqcx6KVdXYp8iG6emJ,https://api.spotify.com/v1/audio-analysis/2Oeokqcx6KVdXYp8iG6emJ,audio_features,0.344,0.909,9,-14.176,1,0.0552,0.124,0.66,0.299,0.601,145.74,205080,4
26,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Pretty Vacant - Instrumental / Mike Thorne Manchester Square Studio Session / 1976,2021-09-24,3gAeFLIIC7nwqxN2DXsMjd,spotify:track:3gAeFLIIC7nwqxN2DXsMjd,https://api.spotify.com/v1/tracks/3gAeFLIIC7nwqxN2DXsMjd,https://api.spotify.com/v1/audio-analysis/3gAeFLIIC7nwqxN2DXsMjd,audio_features,0.326,0.868,2,-13.021,1,0.0914,0.0401,0.755,0.0757,0.14,141.116,192960,4
27,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Feelings - Instrumental / Mike Thorne Manchester Square Studio Session / 1976,2021-09-24,0fxjUB6Hd8lv6CUMUH0g0n,spotify:track:0fxjUB6Hd8lv6CUMUH0g0n,https://api.spotify.com/v1/tracks/0fxjUB6Hd8lv6CUMUH0g0n,https://api.spotify.com/v1/audio-analysis/0fxjUB6Hd8lv6CUMUH0g0n,audio_features,0.35,0.852,0,-13.567,1,0.0487,0.135,0.67,0.0918,0.847,153.637,190920,4
28,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,New York - Dave Goodman Eden Studio Mixes / 1977,2021-09-24,5QkCzA8GLGe2qv8YIqjhAr,spotify:track:5QkCzA8GLGe2qv8YIqjhAr,https://api.spotify.com/v1/tracks/5QkCzA8GLGe2qv8YIqjhAr,https://api.spotify.com/v1/audio-analysis/5QkCzA8GLGe2qv8YIqjhAr,audio_features,0.491,0.876,9,-9.626,1,0.0864,0.016,2.03e-06,0.165,0.621,137.01,203680,4
29,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Unlimited Edition - Dave Goodman Eden Studio Mixes / 1977,2021-09-24,2x1xGtaGQ05JLPi5d6fKtN,spotify:track:2x1xGtaGQ05JLPi5d6fKtN,https://api.spotify.com/v1/tracks/2x1xGtaGQ05JLPi5d6fKtN,https://api.spotify.com/v1/audio-analysis/2x1xGtaGQ05JLPi5d6fKtN,audio_features,0.424,0.925,10,-9.578,1,0.0626,0.0054,0.0,0.287,0.824,144.611,199907,4
30,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Liar - Dave Goodman Eden Studio Mixes / 1977,2021-09-24,4TVicpJRcEao1G2bFz63EN,spotify:track:4TVicpJRcEao1G2bFz63EN,https://api.spotify.com/v1/tracks/4TVicpJRcEao1G2bFz63EN,https://api.spotify.com/v1/audio-analysis/4TVicpJRcEao1G2bFz63EN,audio_features,0.44,0.897,2,-10.379,1,0.0761,0.0355,0.000288,0.103,0.447,146.966,192920,4
31,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Pretty Vacant - Dave Goodman Eden Studio Mixes / 1977,2021-09-24,49ngIZJxWVdQ2Nm7lcLaMW,spotify:track:49ngIZJxWVdQ2Nm7lcLaMW,https://api.spotify.com/v1/tracks/49ngIZJxWVdQ2Nm7lcLaMW,https://api.spotify.com/v1/audio-analysis/49ngIZJxWVdQ2Nm7lcLaMW,audio_features,0.397,0.892,2,-10.342,1,0.0791,0.0896,1.22e-06,0.0908,0.35,142.951,186747,4
32,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Problems - Dave Goodman Eden Studio Mixes / 1977,2021-09-24,4jGnCRAAAlin3OWfXPvOwV,spotify:track:4jGnCRAAAlin3OWfXPvOwV,https://api.spotify.com/v1/tracks/4jGnCRAAAlin3OWfXPvOwV,https://api.spotify.com/v1/audio-analysis/4jGnCRAAAlin3OWfXPvOwV,audio_features,0.403,0.923,2,-10.088,1,0.0533,0.0131,0.000404,0.257,0.597,148.427,260573,4
33,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Future - Dave Goodman Eden Studio Mixes / 1977,2021-09-24,4NQRQ6BXTz4YfgZILzgY2L,spotify:track:4NQRQ6BXTz4YfgZILzgY2L,https://api.spotify.com/v1/tracks/4NQRQ6BXTz4YfgZILzgY2L,https://api.spotify.com/v1/audio-analysis/4NQRQ6BXTz4YfgZILzgY2L,audio_features,0.316,0.939,9,-9.925,1,0.085,0.0715,7.15e-05,0.165,0.383,150.222,234840,4
34,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,God Save The Queen - Instrumental / Dave Goodman Eden Studio Mixes / 1977,2021-09-24,0Z0O734DVk1CL2OVDhmoX6,spotify:track:0Z0O734DVk1CL2OVDhmoX6,https://api.spotify.com/v1/tracks/0Z0O734DVk1CL2OVDhmoX6,https://api.spotify.com/v1/audio-analysis/0Z0O734DVk1CL2OVDhmoX6,audio_features,0.376,0.846,2,-13.386,1,0.0395,0.000849,0.731,0.336,0.502,147.077,224867,4
35,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Pretty Vacant - Dave Goodman Riverside Studio Mixes / 1977,2021-09-24,1XD5FSSAY6jZDY4ZErNKmC,spotify:track:1XD5FSSAY6jZDY4ZErNKmC,https://api.spotify.com/v1/tracks/1XD5FSSAY6jZDY4ZErNKmC,https://api.spotify.com/v1/audio-analysis/1XD5FSSAY6jZDY4ZErNKmC,audio_features,0.418,0.83,9,-11.148,1,0.0439,0.0437,0.0,0.0884,0.309,140.532,214880,4
36,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Seventeen - Dave Goodman Riverside Studio Mixes / 1977,2021-09-24,2ecMVLwSzdmvXPBYHVP1wW,spotify:track:2ecMVLwSzdmvXPBYHVP1wW,https://api.spotify.com/v1/tracks/2ecMVLwSzdmvXPBYHVP1wW,https://api.spotify.com/v1/audio-analysis/2ecMVLwSzdmvXPBYHVP1wW,audio_features,0.381,0.954,9,-9.883,1,0.0644,0.000924,3.3e-06,0.0984,0.68,134.381,130453,4
37,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Satellite - Dave Goodman Riverside Studio Mixes / 1977,2021-09-24,2lwLB6tZKGwiNeZDM1BFw6,spotify:track:2lwLB6tZKGwiNeZDM1BFw6,https://api.spotify.com/v1/tracks/2lwLB6tZKGwiNeZDM1BFw6,https://api.spotify.com/v1/audio-analysis/2lwLB6tZKGwiNeZDM1BFw6,audio_features,0.4,0.84,9,-8.999,1,0.0579,0.0208,0.0,0.0642,0.523,133.805,244640,4
38,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,No Feelings - Dave Goodman Riverside Studio Mixes / 1977,2021-09-24,67tovdMLmX3jRXqcQG47qk,spotify:track:67tovdMLmX3jRXqcQG47qk,https://api.spotify.com/v1/tracks/67tovdMLmX3jRXqcQG47qk,https://api.spotify.com/v1/audio-analysis/67tovdMLmX3jRXqcQG47qk,audio_features,0.162,0.84,5,-10.813,1,0.0621,0.00112,0.000722,0.226,0.595,166.197,170560,4
39,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,I Wanna Be Me - Dave Goodman Riverside Studio Mixes / 1977,2021-09-24,2f5A2UCjQrkWqqrKunbzIT,spotify:track:2f5A2UCjQrkWqqrKunbzIT,https://api.spotify.com/v1/tracks/2f5A2UCjQrkWqqrKunbzIT,https://api.spotify.com/v1/audio-analysis/2f5A2UCjQrkWqqrKunbzIT,audio_features,0.271,0.937,9,-8.561,1,0.0624,0.0476,0.0,0.121,0.639,152.49,190187,4
40,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Submission - Dave Goodman Riverside Studio Mixes / 1977,2021-09-24,3m1wMfW77H5Q6cnatnN1WM,spotify:track:3m1wMfW77H5Q6cnatnN1WM,https://api.spotify.com/v1/tracks/3m1wMfW77H5Q6cnatnN1WM,https://api.spotify.com/v1/audio-analysis/3m1wMfW77H5Q6cnatnN1WM,audio_features,0.537,0.796,7,-9.014,0,0.0414,0.00909,0.0,0.764,0.705,121.788,251160,4
41,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Anarchy In The UK - Dave Goodman Riverside Studio Mixes / 1977,2021-09-24,040xevULFg9IxDCNO4cDHD,spotify:track:040xevULFg9IxDCNO4cDHD,https://api.spotify.com/v1/tracks/040xevULFg9IxDCNO4cDHD,https://api.spotify.com/v1/audio-analysis/040xevULFg9IxDCNO4cDHD,audio_features,0.524,0.846,7,-9.577,1,0.0398,0.00174,1.55e-06,0.0994,0.889,130.949,237640,4
42,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Anarchy In The UK - Wessex Studios Rejected Version / 1976,2021-09-24,4ouNmce7rQDFwqQXT07jeC,spotify:track:4ouNmce7rQDFwqQXT07jeC,https://api.spotify.com/v1/tracks/4ouNmce7rQDFwqQXT07jeC,https://api.spotify.com/v1/audio-analysis/4ouNmce7rQDFwqQXT07jeC,audio_features,0.397,0.922,0,-9.958,1,0.0538,0.0649,0.000222,0.0724,0.51,133.58,216280,4
43,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Did You No Wrong - Alternative Vocal Version / 1977,2021-09-24,1qmgBY57C0CcJBfzINefvB,spotify:track:1qmgBY57C0CcJBfzINefvB,https://api.spotify.com/v1/tracks/1qmgBY57C0CcJBfzINefvB,https://api.spotify.com/v1/audio-analysis/1qmgBY57C0CcJBfzINefvB,audio_features,0.471,0.742,4,-11.462,1,0.0459,0.0695,0.00263,0.0678,0.916,142.852,198267,4
44,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Seventeen - Alternative Vocal Version / 1977,2021-09-24,2Fh42d9JOq8UWI4nahQipT,spotify:track:2Fh42d9JOq8UWI4nahQipT,https://api.spotify.com/v1/tracks/2Fh42d9JOq8UWI4nahQipT,https://api.spotify.com/v1/audio-analysis/2Fh42d9JOq8UWI4nahQipT,audio_features,0.407,0.862,9,-11.174,1,0.0586,0.0136,0.0373,0.0576,0.546,143.002,129413,4
45,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Satellite - Rough Mix,2021-09-24,33Yu6AsNIOFkJmULZfqTH0,spotify:track:33Yu6AsNIOFkJmULZfqTH0,https://api.spotify.com/v1/tracks/33Yu6AsNIOFkJmULZfqTH0,https://api.spotify.com/v1/audio-analysis/33Yu6AsNIOFkJmULZfqTH0,audio_features,0.504,0.849,9,-10.111,1,0.0826,0.131,0.0,0.156,0.494,137.677,244200,4
46,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Submission - Rough Mix,2021-09-24,7dwPw3p8znS736CwmDt3s9,spotify:track:7dwPw3p8znS736CwmDt3s9,https://api.spotify.com/v1/tracks/7dwPw3p8znS736CwmDt3s9,https://api.spotify.com/v1/audio-analysis/7dwPw3p8znS736CwmDt3s9,audio_features,0.397,0.817,5,-10.269,1,0.0519,0.0196,1.09e-05,0.471,0.706,123.177,253493,4
47,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Holidays In The Sun - Rough Mix,2021-09-24,0pXUzQBzdsFf7xJ8TL7ZZx,spotify:track:0pXUzQBzdsFf7xJ8TL7ZZx,https://api.spotify.com/v1/tracks/0pXUzQBzdsFf7xJ8TL7ZZx,https://api.spotify.com/v1/audio-analysis/0pXUzQBzdsFf7xJ8TL7ZZx,audio_features,0.386,0.935,7,-9.508,1,0.062,0.0133,0.0,0.101,0.63,148.086,215213,4
48,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,EMI - Rough Mix,2021-09-24,3Xt5d6UFmP4akVwa2WbTx3,spotify:track:3Xt5d6UFmP4akVwa2WbTx3,https://api.spotify.com/v1/tracks/3Xt5d6UFmP4akVwa2WbTx3,https://api.spotify.com/v1/audio-analysis/3Xt5d6UFmP4akVwa2WbTx3,audio_features,0.38,0.913,10,-9.843,1,0.0736,0.0197,1.56e-06,0.416,0.628,140.228,202067,4
49,Sex Pistols,76-77,spotify:album:5ID28b03OO5d4sOTJN092i,Seventeen - Rough Mix,2021-09-24,0Dv8iOqFW8EmHXmXMfuIWf,spotify:track:0Dv8iOqFW8EmHXmXMfuIWf,https://api.spotify.com/v1/tracks/0Dv8iOqFW8EmHXmXMfuIWf,https://api.spotify.com/v1/audio-analysis/0Dv8iOqFW8EmHXmXMfuIWf,audio_features,0.366,0.851,9,-12.527,1,0.0538,0.0033,0.723,0.138,0.707,142.015,127293,4
50,Sex Pistols,The Last Interview - 14th January 1978,spotify:album:2qOpL6WYjVhyLUWZm8OJHo,The Last Interview - 14th January 1978.1 - The Last Interview - 14th January 1978,2018-11-22,1rKK9rLl9JLIFWYY68GXv9,spotify:track:1rKK9rLl9JLIFWYY68GXv9,https://api.spotify.com/v1/tracks/1rKK9rLl9JLIFWYY68GXv9,https://api.spotify.com/v1/audio-analysis/1rKK9rLl9JLIFWYY68GXv9,audio_features,0.644,0.353,0,-15.416,1,0.896,0.967,0.0,0.233,0.65,81.766,216900,4
51,Sex Pistols,The Last Interview - 14th January 1978,spotify:album:2qOpL6WYjVhyLUWZm8OJHo,The Last Interview - 14th January 1978.2 - The Last Interview - 14th January 1978,2018-11-22,38tnwdwIaryqSCL7vOfkas,spotify:track:38tnwdwIaryqSCL7vOfkas,https://api.spotify.com/v1/tracks/38tnwdwIaryqSCL7vOfkas,https://api.spotify.com/v1/audio-analysis/38tnwdwIaryqSCL7vOfkas,audio_features,0.581,0.38,8,-16.609,1,0.926,0.982,0.000172,0.24,0.744,102.845,283500,3
52,Sex Pistols,The Last Interview - 14th January 1978,spotify:album:2qOpL6WYjVhyLUWZm8OJHo,The Last Interview - 14th January 1978.3 - The Last Interview - 14th January 1978,2018-11-22,160krJ1bMzRgvXJYcDmjEg,spotify:track:160krJ1bMzRgvXJYcDmjEg,https://api.spotify.com/v1/tracks/160krJ1bMzRgvXJYcDmjEg,https://api.spotify.com/v1/audio-analysis/160krJ1bMzRgvXJYcDmjEg,audio_features,0.623,0.395,6,-15.32,1,0.938,0.967,6.37e-06,0.245,0.674,128.309,272200,3
